AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,DayOfWeek,DeviceID_transaction_count,DeviceID_account_count,MerchantID_device_count,DeviceID_location_count,TransactionAmount_by_LoginAttempts,TimeSincePreviousTransaction
AC00072,645.04,2024-11-04 08:07:29,Debit,Memphis,D000515,10.191.172.154,M014,Branch,70,Retired,78,1,7361.47,2023-12-22 17:08:55,Friday,7,7,32,7,645.04,317.6240046296296
AC00245,169.28,2024-11-04 08:11:54,Debit,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,2023-03-27 18:08:06,Monday,4,4,26,4,169.28,587.5859722222223
AC00119,88.42,2024-11-04 08:09:15,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,2023-10-18 16:28:19,Wednesday,7,7,28,7,88.42,382.65342592592594
AC00061,155.53,2024-11-04 08:08:36,Debit,Baltimore,D000507,77.21.150.75,M041,ATM,29,Engineer,66,1,4008.05,2023-03-24 17:04:32,Friday,4,4,20,4,155.53,590.627824074074
AC00080,991.82,2024-11-04 08:10:11,Debit,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,2023-12-04 16:16:19,Monday,4,4,28,4,991.82,335.6624074074074
AC00254,39.24,2024-11-04 08:11:18,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,6462.41,2023-11-14 18:33:32,Tuesday,5,5,21,5,39.24,355.56789351851853
AC00218,152.01,2024-11-04 08:11:14,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,2023-02-23 16:41:55,Thursday,5,5,21,4,456.03,619.6453587962963
AC00268,78.77,2024-11-04 08:06:41,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,2023-05-08 18:36:59,Monday,4,4,25,4,78.77,545.5622916666666
AC00460,26.5,2024-11-04 08:07:24,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,2023-02-08 16:42:59,Wednesday,4,4,21,4,26.5,634.6419560185185
AC00257,83.62,2024-11-04 08:12:06,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22,2023-06-22 17:18:09,Thursday,3,3,15,3,83.62,500.6207986111111
AC00398,142.78,2024-11-04 08:12:22,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,11705.88,2023-05-09 16:40:52,Tuesday,6,6,25,6,142.78,544.646875
AC00162,55.99,2024-11-04 08:07:20,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61,2023-11-13 16:16:24,Monday,1,1,22,1,55.99,356.66037037037034
AC00015,774.48,2024-11-04 08:08:33,Debit,Louisville,D000233,76.136.92.235,M013,Branch,61,Doctor,31,1,11613.58,2023-03-06 16:12:45,Monday,2,2,33,2,774.48,608.66375
AC00462,105.37,2024-11-04 08:09:44,Debit,Sacramento,D000327,164.75.163.220,M043,ATM,25,Student,160,1,1068.55,2023-05-11 18:31:20,Thursday,4,4,23,4,105.37,542.5683333333334
AC00218,118.83,2024-11-04 08:08:28,Debit,Virginia Beach,D000321,190.251.45.32,M039,Online,28,Student,295,1,1616.3,2023-06-26 16:10:25,Monday,7,7,25,7,118.83,496.6653125
AC00217,46.22,2024-11-04 08:08:59,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28,2023-11-13 16:41:09,Monday,6,6,23,5,46.22,356.6443287037037
AC00460,659.71,2024-11-04 08:09:32,Credit,San Jose,D000095,150.83.4.238,M052,Branch,21,Student,148,1,106.86,2023-05-05 16:10:24,Friday,5,5,26,5,659.71,548.6660648148148
AC00068,377.97,2024-11-04 08:11:04,Debit,Miami,D000195,138.87.180.254,M028,Online,72,Retired,160,1,2457.1,2023-11-17 16:50:08,Friday,7,7,33,7,377.97,352.63953703703703
AC00214,114.1,2024-11-04 08:11:19,Debit,Boston,D000275,65.149.11.248,M024,Branch,69,Retired,148,1,5882.12,2023-05-22 17:45:02,Monday,3,3,20,3,114.1,531.6015856481481
AC00266,11.3,2024-11-04 08:09:25,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,2023-12-01 16:33:43,Friday,3,3,24,3,11.3,338.64979166666666
AC00193,95.5,2024-11-04 08:08:19,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09,2023-05-22 16:24:02,Monday,6,6,18,6,95.5,531.6557523148148
AC00132,130.93,2024-11-04 08:11:18,Credit,Houston,D000417,193.221.15.59,M061,Branch,28,Engineer,149,1,860.12,2023-02-08 16:52:09,Wednesday,4,4,24,4,130.93,634.6382986111112
AC00241,272.97,2024-11-04 08:10:58,Debit,Boston,D000638,66.226.179.193,M033,Online,68,Retired,174,1,7811.31,2023-04-17 18:42:04,Monday,6,6,27,5,272.97,566.5617361111111
AC00015,73.35,2024-11-04 08:09:57,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84,2023-03-13 16:33:49,Monday,3,3,21,3,73.35,601.6500925925926
AC00352,29.94,2024-11-04 08:12:01,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54,2023-10-13 16:22:08,Friday,4,3,21,4,29.94,387.6596412037037
AC00396,307.24,2024-11-04 08:09:50,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,2023-11-02 16:05:49,Thursday,3,3,28,3,614.48,367.66945601851853
AC00174,50.52,2024-11-04 08:09:12,Debit,Boston,D000377,151.247.130.190,M029,Online,20,Student,140,1,1121.19,2023-10-16 16:29:39,Monday,6,6,25,6,50.52,384.65246527777776
AC00024,820.46,2024-11-04 08:10:23,Credit,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,2023-04-03 16:22:48,Monday,3,3,20,3,820.46,580.6580439814815
AC00250,153.07,2024-11-04 08:12:06,Debit,Detroit,D000503,92.214.76.157,M034,ATM,56,Engineer,116,1,8873.43,2023-04-03 18:37:57,Monday,6,6,21,6,153.07,580.5653819444444
AC00373,52.94,2024-11-04 08:11:08,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,2023-06-12 17:36:25,Monday,4,4,26,4,52.94,510.60744212962965
AC00030,384.41,2024-11-04 08:10:13,Debit,Jacksonville,D000289,168.55.199.214,M093,ATM,60,Engineer,65,1,7831.56,2023-04-17 16:53:29,Monday,2,2,21,1,384.41,566.6366203703703
AC00422,235.42,2024-11-04 08:11:06,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,2023-07-10 18:34:22,Monday,3,3,28,3,235.42,482.56717592592594
AC00229,114.23,2024-11-04 08:06:35,Debit,Dallas,D000213,106.244.1.47,M089,ATM,56,Doctor,64,1,9523.72,2023-06-07 17:35:50,Wednesday,3,3,22,3,114.23,515.6046875
AC00002,12.62,2024-11-04 08:09:03,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,2023-05-05 16:35:44,Friday,2,2,30,2,12.62,548.6481365740741
AC00227,997.37,2024-11-04 08:07:23,Debit,Fort Worth,D000629,32.71.250.58,M053,ATM,23,Student,145,1,1146.09,2023-12-22 18:24:01,Friday,2,2,24,2,997.37,317.5717824074074
AC00393,373.52,2024-11-04 08:11:16,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,6430.41,2023-09-25 16:23:23,Monday,6,6,42,6,373.52,405.65825231481483
AC00042,336.05,2024-11-04 08:12:13,Debit,San Antonio,D000044,89.237.88.251,M019,Branch,28,Student,164,1,1635.05,2023-04-24 17:18:18,Monday,6,6,30,6,336.05,559.6207754629629
AC00111,366.93,2024-11-04 08:11:33,Debit,Houston,D000697,45.182.28.148,M078,Online,66,Retired,33,1,6697.79,2023-12-11 18:43:00,Monday,9,9,23,9,366.93,328.56149305555556
AC00178,112.27,2024-11-04 08:11:23,Debit,Seattle,D000690,199.6.127.153,M007,Branch,58,Doctor,102,1,7369.89,2023-10-19 17:34:53,Thursday,6,6,29,4,112.27,381.60868055555557
AC00218,494.96,2024-11-04 08:08:34,Debit,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,6903.68,2023-03-31 16:34:38,Friday,6,6,25,6,494.96,583.6485648148148
AC00198,561.58,2024-11-04 08:06:32,Debit,Sacramento,D000229,170.154.69.105,M022,Online,65,Doctor,23,1,11748.86,2023-06-23 17:38:26,Friday,2,2,17,2,561.58,499.60284722222224
AC00060,440.94,2024-11-04 08:11:22,Debit,San Antonio,D000133,189.20.224.220,M008,Online,42,Doctor,148,1,7303.23,2023-09-13 18:38:27,Wednesday,7,7,20,7,440.94,417.564525462963
AC00397,71.9,2024-11-04 08:12:07,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35,2023-02-20 16:28:39,Monday,5,5,33,4,71.9,622.6551851851851
AC00338,256.66,2024-11-04 08:06:55,Credit,Raleigh,D000377,101.223.82.253,M045,Online,54,Retired,137,1,1794.5,2023-07-17 17:08:03,Monday,6,6,21,6,256.66,475.624212962963
AC00101,166.55,2024-11-04 08:09:36,Credit,Houston,D000386,148.25.159.90,M065,Branch,59,Doctor,99,1,12970.21,2023-07-13 17:51:44,Thursday,5,5,33,5,166.55,479.5957407407407
AC00384,276.26,2024-11-04 08:11:47,Debit,Louisville,D000307,97.106.5.76,M024,Branch,56,Doctor,143,1,120.89,2023-02-13 17:04:50,Monday,2,2,20,2,276.26,629.6298263888889
AC00368,35.46,2024-11-04 08:10:12,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,5692.31,2023-07-18 16:38:11,Tuesday,7,7,23,7,35.46,474.6472337962963
AC00233,38.14,2024-11-04 08:07:16,Debit,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,2023-04-07 16:16:00,Friday,3,3,15,3,38.14,576.6606018518519
AC00375,506.26,2024-11-04 08:11:53,Credit,Baltimore,D000670,200.136.146.93,M014,ATM,64,Retired,86,1,6266.65,2023-12-18 18:26:07,Monday,8,8,32,7,506.26,321.57344907407406
AC00277,736.32,2024-11-04 08:10:23,Debit,Indianapolis,D000503,64.15.0.66,M054,Online,31,Doctor,28,1,14268.95,2023-04-12 17:06:06,Wednesday,6,6,27,6,736.32,571.6279745370371
AC00202,389.43,2024-11-04 08:10:57,Credit,Austin,D000485,10.144.131.89,M005,ATM,52,Engineer,151,1,6449.83,2023-11-27 18:01:47,Monday,7,7,32,7,389.43,342.5896990740741
AC00142,25.58,2024-11-04 08:06:29,Debit,Omaha,D000083,194.29.57.163,M048,ATM,60,Engineer,166,1,6741.41,2023-11-16 16:33:22,Thursday,5,5,26,5,25.58,353.6479976851852
AC00178,446.1,2024-11-04 08:08:30,Debit,Seattle,D000444,78.69.172.205,M068,ATM,25,Student,243,1,1008.44,2023-09-19 17:45:19,Tuesday,7,7,30,7,446.1,411.5994328703704
AC00130,147.74,2024-11-04 08:12:18,Debit,Raleigh,D000064,12.246.170.239,M034,Branch,23,Student,15,1,1711.78,2023-09-05 16:52:06,Tuesday,2,2,21,2,147.74,425.63902777777776
AC00018,1228.81,2024-11-04 08:09:05,Debit,San Francisco,D000381,63.191.171.41,M034,ATM,26,Student,254,1,1821.0,2023-02-20 16:36:36,Monday,4,4,21,4,1228.81,622.6475578703704
AC00293,46.23,2024-11-04 08:09:46,Debit,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,5107.75,2023-05-29 17:45:26,Monday,3,3,31,3,46.23,524.6002314814815
AC00449,265.37,2024-11-04 08:09:20,Debit,Washington,D000633,173.252.44.183,M013,Branch,33,Engineer,77,1,5229.95,2023-05-26 17:56:17,Friday,3,3,33,3,265.37,527.5923958333333
AC00496,342.57,2024-11-04 08:09:51,Debit,Boston,D000345,64.15.0.66,M100,Online,20,Student,91,1,339.16,2023-02-03 17:10:00,Friday,4,4,28,4,342.57,639.6248958333333
AC00370,417.26,2024-11-04 08:11:53,Credit,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,10442.48,2023-02-27 17:01:24,Monday,6,6,23,6,417.26,615.6322800925926
AC00341,33.63,2024-11-04 08:10:52,Debit,Columbus,D000556,141.241.241.128,M024,Online,63,Retired,76,1,4324.4,2023-11-03 16:50:08,Friday,3,3,20,3,33.63,366.63939814814813
AC00400,64.58,2024-11-04 08:11:27,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,2023-12-04 18:06:30,Monday,5,5,22,5,64.58,335.58677083333333
AC00301,23.23,2024-11-04 08:09:54,Credit,Miami,D000573,156.96.135.18,M064,Branch,21,Student,122,1,269.01,2023-04-20 16:34:59,Thursday,8,8,29,7,23.23,563.6492476851852
AC00249,160.52,2024-11-04 08:07:59,Credit,Jacksonville,D000254,98.255.160.110,M034,ATM,78,Retired,112,1,5379.25,2023-08-07 16:15:05,Monday,3,3,21,3,160.52,454.6617361111111
AC00239,278.88,2024-11-04 08:09:44,Debit,Kansas City,D000350,184.185.209.72,M001,Branch,64,Doctor,179,2,1334.09,2023-09-29 16:53:14,Friday,3,3,31,3,557.76,401.63645833333334
AC00419,285.49,2024-11-04 08:12:14,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,6366.84,2023-08-11 18:42:10,Friday,5,5,27,3,285.49,450.5625462962963
AC00435,71.87,2024-11-04 08:12:07,Debit,Nashville,D000039,110.247.153.70,M057,ATM,22,Student,258,1,1839.1,2023-01-16 18:03:02,Monday,6,6,26,6,71.87,657.5896412037036
AC00012,308.8,2024-11-04 08:09:59,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,2023-12-26 16:08:51,Tuesday,5,5,26,5,308.8,313.6674537037037
AC00438,135.35,2024-11-04 08:07:24,Debit,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36,2023-07-28 18:42:51,Friday,4,4,22,3,135.35,464.55871527777776
AC00345,288.43,2024-11-04 08:09:00,Debit,Phoenix,D000136,7.105.184.86,M075,Branch,66,Retired,72,1,4577.09,2023-05-08 16:37:53,Monday,3,3,19,3,288.43,545.6466087962963
AC00026,147.46,2024-11-04 08:11:31,Credit,Albuquerque,D000380,78.69.172.205,M071,Online,65,Doctor,205,1,7458.03,2023-10-12 16:58:25,Thursday,6,6,27,6,147.46,388.63409722222224
AC00416,214.15,2024-11-04 08:10:59,Debit,Detroit,D000531,210.228.226.64,M064,Branch,32,Engineer,217,1,6397.29,2023-10-30 17:07:54,Monday,8,8,29,8,214.15,370.62714120370373
AC00272,71.34,2024-11-04 08:09:43,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,2023-08-28 16:00:00,Monday,5,5,25,5,214.02,433.6734143518519
AC00468,170.36,2024-11-04 08:09:24,Debit,Indianapolis,D000225,133.63.96.21,M091,ATM,30,Doctor,118,1,6034.73,2023-03-27 16:56:29,Monday,5,5,30,5,170.36,587.6339699074074
AC00040,965.66,2024-11-04 08:08:58,Debit,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81,2023-12-18 17:22:16,Monday,5,5,30,5,965.66,321.61576388888886
AC00302,736.53,2024-11-04 08:09:38,Debit,Philadelphia,D000548,219.193.239.152,M065,ATM,55,Engineer,120,1,9826.26,2023-05-10 17:05:08,Wednesday,9,9,33,8,736.53,543.628125
AC00271,213.42,2024-11-04 08:11:26,Debit,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38,2023-07-27 17:30:14,Thursday,4,4,26,3,213.42,465.6119444444444
AC00495,94.09,2024-11-04 08:10:29,Debit,Miami,D000429,116.237.223.50,M042,Branch,27,Student,203,1,646.85,2023-09-12 16:32:09,Tuesday,3,3,28,3,94.09,418.6516203703704
AC00246,91.23,2024-11-04 08:08:29,Debit,Boston,D000184,32.240.176.64,M003,ATM,72,Retired,86,1,6385.12,2023-05-15 16:13:54,Monday,5,5,25,5,91.23,538.6629050925926
AC00139,263.92,2024-11-04 08:10:43,Credit,San Diego,D000568,32.240.176.64,M074,Branch,57,Retired,233,1,4161.71,2023-07-26 17:56:54,Wednesday,1,1,27,1,263.92,466.5929282407407
AC00298,77.5,2024-11-04 08:08:15,Credit,Fort Worth,D000333,198.166.198.233,M061,Online,51,Doctor,201,1,11079.77,2023-05-23 16:44:55,Tuesday,4,4,24,4,77.5,530.6412037037037
AC00246,3.65,2024-11-04 08:11:01,Debit,Miami,D000115,21.28.32.1,M098,Online,69,Doctor,146,1,10017.11,2023-02-13 17:48:36,Monday,3,3,22,3,3.65,629.598900462963
AC00323,43.88,2024-11-04 08:08:21,Credit,Seattle,D000349,139.23.212.102,M038,Online,26,Student,251,1,1644.09,2023-11-13 17:43:37,Monday,1,1,30,1,43.88,356.60050925925924
AC00310,591.98,2024-11-04 08:07:44,Debit,El Paso,D000560,7.146.35.122,M069,ATM,28,Student,132,1,387.65,2023-04-28 16:32:10,Friday,8,8,15,7,591.98,555.6496990740741
AC00083,224.79,2024-11-04 08:10:25,Debit,Boston,D000208,3.11.254.2,M063,Online,18,Student,129,1,528.38,2023-08-22 16:34:34,Tuesday,3,3,21,3,224.79,439.64989583333335
AC00222,64.3,2024-11-04 08:11:58,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,2023-09-04 17:36:40,Monday,3,3,31,3,64.3,426.60784722222223
AC00459,111.79,2024-11-04 08:11:34,Debit,Jacksonville,D000530,110.235.207.187,M056,Online,62,Doctor,49,1,10887.59,2023-12-26 17:40:23,Tuesday,5,5,22,5,111.79,313.6049884259259
AC00091,927.16,2024-11-04 08:10:20,Debit,San Francisco,D000385,84.237.126.96,M013,ATM,59,Retired,153,1,7104.61,2023-03-20 16:48:00,Monday,2,2,33,2,927.16,594.6405092592593
AC00122,613.7,2024-11-04 08:10:53,Credit,Fort Worth,D000670,86.83.61.143,M055,Branch,61,Retired,37,1,7307.11,2023-02-22 17:33:56,Wednesday,8,8,22,7,613.7,620.6089930555555
AC00432,26.07,2024-11-04 08:10:16,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,2023-03-16 17:00:29,Thursday,2,2,24,2,78.21000000000001,598.6317939814815
AC00218,170.45,2024-11-04 08:09:17,Debit,San Francisco,D000560,50.202.8.53,M026,Branch,60,Engineer,199,1,2284.41,2023-01-05 16:56:49,Thursday,8,8,42,7,170.45,668.6336574074074
AC00294,344.27,2024-11-04 08:09:37,Debit,San Antonio,D000172,214.125.131.88,M031,Branch,22,Student,123,1,1918.36,2023-09-19 17:23:14,Tuesday,6,6,18,5,344.27,411.6155439814815
AC00407,872.72,2024-11-04 08:10:49,Debit,Washington,D000559,216.79.134.201,M033,Online,22,Student,288,1,503.01,2023-04-24 16:47:17,Monday,3,3,27,2,872.72,559.6413425925925
AC00480,292.95,2024-11-04 08:11:13,Debit,Memphis,D000456,221.169.49.152,M055,Branch,37,Engineer,56,1,1216.91,2023-02-16 16:23:11,Thursday,4,4,22,4,292.95,626.6583564814815
AC00367,28.44,2024-11-04 08:09:03,Debit,Fresno,D000176,200.164.13.160,M047,ATM,18,Student,243,1,1071.04,2023-08-31 17:43:38,Thursday,3,3,28,3,28.44,430.6009837962963
AC00324,209.02,2024-11-04 08:11:19,Debit,El Paso,D000599,97.4.209.133,M008,ATM,21,Student,74,1,187.9,2023-03-03 17:08:36,Friday,6,6,20,6,209.02,611.6268865740741
AC00253,20.05,2024-11-04 08:08:00,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67,2023-11-29 17:43:51,Wednesday,3,3,26,3,20.05,340.60010416666665
AC00344,175.02,2024-11-04 08:09:21,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28,Student,71,1,1493.88,2023-04-10 16:23:53,Monday,4,4,22,4,175.02,573.6565740740741
AC00153,89.5,2024-11-04 08:09:01,Credit,Louisville,D000014,166.79.195.157,M020,Branch,41,Engineer,134,1,8658.95,2023-08-21 16:22:06,Monday,5,5,22,5,89.5,440.6575810185185
AC00016,69.96,2024-11-04 08:08:13,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12,2023-10-16 17:43:00,Monday,3,3,28,3,69.96,384.6008449074074
AC00291,146.51,2024-11-04 08:10:39,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9,2023-01-25 17:12:17,Wednesday,2,2,26,2,146.51,648.6238657407407
AC00362,376.78,2024-11-04 08:07:49,Credit,Nashville,D000602,81.248.235.147,M061,Online,21,Student,88,1,841.65,2023-08-14 17:25:14,Monday,8,7,24,8,376.78,447.6129050925926
AC00202,148.54,2024-11-04 08:11:52,Credit,Columbus,D000156,145.179.219.57,M048,Branch,71,Retired,107,1,5677.05,2023-12-22 16:25:16,Friday,3,3,26,3,148.54,317.65736111111113
AC00163,388.77,2024-11-04 08:11:05,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,26,Student,30,1,1658.49,2023-12-11 16:57:08,Monday,6,6,33,4,388.77,328.6346875
AC00123,100.38,2024-11-04 08:09:18,Debit,Seattle,D000548,71.93.189.160,M060,Branch,63,Doctor,49,1,10171.68,2023-11-27 17:51:15,Monday,9,9,28,8,100.38,342.59586805555557
AC00054,137.23,2024-11-04 08:08:41,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99,2023-04-07 16:50:22,Friday,3,3,27,3,137.23,576.6377199074074
AC00172,870.3,2024-11-04 08:08:54,Debit,San Jose,D000200,143.212.47.226,M003,ATM,51,Retired,229,1,3688.98,2023-08-28 17:56:39,Monday,2,2,25,2,870.3,433.5918402777778
AC00176,458.94,2024-11-04 08:08:35,Debit,Detroit,D000074,151.247.130.190,M076,Branch,52,Engineer,180,1,5619.95,2023-07-18 18:06:23,Tuesday,5,5,21,5,458.94,474.58486111111114
AC00093,327.35,2024-11-04 08:11:19,Credit,Memphis,D000531,19.111.192.175,M059,Branch,20,Student,175,1,342.08,2023-09-25 18:48:58,Monday,8,8,27,8,327.35,405.5571875
AC00310,757.15,2024-11-04 08:08:06,Debit,Raleigh,D000463,200.13.225.150,M085,Online,53,Engineer,38,1,4702.86,2023-01-17 16:53:08,Tuesday,3,3,25,3,757.15,656.6353935185185
AC00127,5.64,2024-11-04 08:11:10,Debit,Boston,D000691,77.208.193.198,M064,Online,59,Doctor,47,1,12703.24,2023-03-08 16:57:30,Wednesday,2,2,29,2,5.64,606.6344907407407
AC00286,47.23,2024-11-04 08:11:07,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81,2023-08-03 18:18:56,Thursday,4,4,21,4,47.23,458.5779050925926
AC00497,239.41,2024-11-04 08:07:19,Credit,Baltimore,D000693,145.246.171.225,M064,Online,42,Doctor,248,1,7860.65,2023-11-01 17:23:46,Wednesday,4,4,29,4,239.41,368.6135763888889
AC00475,7.48,2024-11-04 08:12:21,Debit,San Antonio,D000596,27.93.195.98,M025,ATM,55,Engineer,29,1,1275.2,2023-07-03 16:46:20,Monday,2,2,29,2,7.48,489.6430671296296
AC00470,170.97,2024-11-04 08:07:51,Debit,Nashville,D000259,187.52.200.18,M044,Branch,26,Student,292,1,1265.27,2023-05-01 17:04:30,Monday,2,2,24,2,170.97,552.6273263888888
AC00245,262.43,2024-11-04 08:07:46,Credit,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01,2023-06-13 17:26:54,Tuesday,3,3,25,3,1312.15,509.61171296296294
AC00480,659.15,2024-11-04 08:06:24,Debit,Boston,D000202,78.69.172.205,M014,ATM,22,Student,204,1,1241.59,2023-01-31 16:02:23,Tuesday,7,7,32,7,659.15,642.6694560185185
AC00011,31.53,2024-11-04 08:06:33,Debit,Kansas City,D000328,37.143.57.20,M095,Online,25,Student,283,1,874.93,2023-12-20 17:15:14,Wednesday,3,3,21,3,31.53,319.6189699074074
AC00362,111.66,2024-11-04 08:07:36,Credit,Washington,D000384,62.251.170.72,M068,Online,48,Engineer,140,1,5716.72,2023-06-07 18:18:32,Wednesday,6,6,30,6,111.66,515.5757407407407
AC00015,250.01,2024-11-04 08:12:10,Debit,Kansas City,D000191,157.47.114.20,M057,ATM,62,Retired,88,1,1541.48,2023-11-06 16:28:15,Monday,5,5,26,5,250.01,363.6554976851852
AC00112,554.15,2024-11-04 08:12:11,Debit,Raleigh,D000087,151.247.130.190,M066,ATM,49,Doctor,108,1,14817.22,2023-04-18 17:17:37,Tuesday,1,1,34,1,554.15,565.6212268518518
AC00057,598.66,2024-11-04 08:11:41,Credit,Charlotte,D000316,52.50.209.49,M032,Branch,32,Engineer,222,1,2587.11,2023-01-10 16:51:44,Tuesday,3,3,24,2,598.66,663.6388541666666
AC00393,28.38,2024-11-04 08:08:56,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,55,Doctor,98,1,173.7,2023-05-18 16:24:16,Thursday,5,5,22,5,28.38,535.6560185185185
AC00233,16.8,2024-11-04 08:09:51,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07,2023-11-27 17:01:48,Monday,3,3,25,3,16.8,342.6305902777778
AC00466,896.79,2024-11-04 08:06:45,Debit,Dallas,D000582,138.87.180.254,M087,Online,33,Doctor,168,1,11146.74,2023-11-06 16:35:59,Monday,7,7,25,7,896.79,363.64636574074075
AC00453,159.0,2024-11-04 08:08:35,Debit,Las Vegas,D000545,77.92.193.22,M059,ATM,49,Engineer,38,1,369.79,2023-03-06 18:04:32,Monday,5,5,27,5,159.0,608.5861458333334
AC00203,56.31,2024-11-04 08:08:12,Credit,Houston,D000038,18.72.115.111,M042,Online,75,Retired,195,1,6396.08,2023-09-27 17:54:16,Wednesday,7,7,28,7,56.31,403.59300925925925
AC00228,203.99,2024-11-04 08:09:52,Debit,Philadelphia,D000007,213.15.9.253,M073,Online,52,Retired,215,1,4840.31,2023-01-20 16:34:35,Friday,4,4,23,4,203.99,653.6495023148149
AC00131,50.99,2024-11-04 08:10:00,Debit,Detroit,D000217,147.119.62.178,M003,Branch,29,Doctor,76,1,1334.6,2023-10-31 16:45:07,Tuesday,5,5,25,5,50.99,369.6422800925926
AC00247,101.28,2024-11-04 08:06:44,Credit,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,2023-08-23 18:19:06,Wednesday,2,2,18,2,101.28,438.57474537037035
AC00425,299.92,2024-11-04 08:08:59,Debit,Denver,D000197,201.113.165.203,M007,ATM,27,Student,122,1,1368.0,2023-10-09 18:41:21,Monday,2,2,29,2,299.92,391.5608564814815
AC00123,77.54,2024-11-04 08:10:22,Debit,Phoenix,D000352,79.47.176.19,M095,Online,67,Retired,73,1,4536.38,2023-02-01 17:12:47,Wednesday,3,3,21,3,77.54,641.6233217592593
AC00139,18.35,2024-11-04 08:10:06,Debit,Nashville,D000685,83.80.89.29,M035,Branch,21,Student,78,1,1293.39,2023-09-18 16:40:59,Monday,4,4,21,3,18.35,412.6452199074074
